Date,ppt,tmean,tmax,tmin,J,PET,RA,q_cfs,q_m3day,q_m,q_mm
2011-03-13,24.89123072,5.160613909,8.549892431,1.772729063,72,0.3693826434,26.86836106,60.4,147792.6933,0.008815411369,8.815411369
2011-03-14,40.70047809,5.833398597,8.488872306,3.17899999,73,0.3397278237,27.12283377,68.2,166878.5047,0.00995382542,9.95382542
2011-03-15,46.19698346,6.883566201,10.63685628,3.131318704,74,0.4258102043,27.37722477,88,215327.1028,0.0128436457,12.8436457
2011-03-16,72.13479523,6.381072018,8.663254696,4.099948266,75,0.328281728,27.63143931,164,401291.4189,0.02393588517,23.93588517
2011-03-17,11.76861318,3.409024066,7.0777012,-0.259123491,76,0.3684505511,27.88538331,135,330331.3509,0.01970332011,19.70332011
2011-03-18,67.7660036,2.593028009,5.140374678,0.04634660886,77,0.2978847797,28.13896343,136,332778.2498,0.01984927063,19.84927063
2011-03-19,40.48690355,2.086796883,4.249274862,-0.07416734159,78,0.2700255271,28.39208717,138,337672.0476,0.02014117167,20.14117167
2011-03-20,36.77031556,1.661438316,3.620043815,-0.295318708,79,0.2537070149,28.6446629,193,472251.4868,0.02816845024,28.16845024
2011-03-21,15.35413909,2.905282931,4.98206791,0.8291633282,80,0.2804346849,28.89659995,180,440441.8012,0.02627109348,26.27109348
2011-03-22,2.503561749,4.040984239,8.062470157,0.02069322142,81,0.4152235363,29.14780868,122,298521.6653,0.01780596336,17.80596336
2011-03-23,19.98325887,4.609287097,8.869421974,0.3506215116,82,0.4422479694,29.39820053,115,281393.373,0.01678430973,16.78430973
2011-03-24,84.80208703,3.362044048,5.707828807,1.016729082,83,0.3125457631,29.6476881,210,513848.7681,0.03064960906,30.64960906
2011-03-25,52.53683628,1.560195257,3.055541809,0.06590838523,84,0.2301772062,29.8961852,222,543211.5548,0.0324010153,32.4010153
2011-03-26,54.58550968,2.732645599,4.491768915,0.9741275173,85,0.2669892322,30.1436069,270,660662.7018,0.03940664023,39.40664023
2011-03-27,18.28181674,3.568784939,5.973693217,1.165330667,86,0.3275179474,30.38986958,213,521189.4647,0.03108746062,31.08746062
2011-03-28,24.78268153,4.004259105,6.539553623,1.469964109,87,0.3459170016,30.63489102,168,411079.0144,0.02451968725,24.51968725
2011-03-29,0.6937729032,6.958115999,13.26045844,0.6567569853,88,0.6242405116,30.8785904,121,296074.7664,0.01766001284,17.66001284
2011-03-30,0,8.253932592,13.50575724,3.003063745,89,0.6043707715,31.12088839,96.3,235636.3636,0.01405503501,14.05503501
2011-03-31,0,14.0088011,21.62711193,6.390490038,90,0.8956105004,31.36170715,96.5,236125.7434,0.01408422512,14.08422512
2011-04-01,0,15.27868185,23.12223558,7.435673047,91,0.9522266739,31.60097041,96.4,235881.0535,0.01406963007,14.06963007
2011-04-02,0,14.42789332,23.02105951,5.836255068,92,0.9783315538,31.83860349,87.2,213369.5837,0.01272688529,12.72688529
2011-04-03,0,7.021175749,13.21043036,0.8334501856,93,0.6441957858,32.07453332,70.3,172016.9924,0.01026032151,10.26032151
2011-04-04,0,8.251789085,15.59915139,0.9054262968,94,0.7420799092,32.3086885,57.7,141186.0663,0.008421344967,8.421344967
2011-04-05,0,13.71787282,22.25379255,5.18299615,95,0.9746361414,32.54099931,50.7,124057.774,0.007399691331,7.399691331
2011-04-06,0,8.257745201,13.81015959,2.705740954,96,0.65449683,32.77139776,45.1,110355.1402,0.006582368423,6.582368423
2011-04-07,6.515075684,5.012558042,10.33359762,-0.3075577629,97,0.5648169923,32.99981754,40.7,99588.78505,0.005940186138,5.940186138
2011-04-08,1.586848606,1.771525957,5.602669231,-2.058011948,98,0.4139680436,33.22619416,36,88088.36024,0.005254218697,5.254218697
2011-04-09,0,3.568996245,9.37138258,-2.232800722,99,0.5600430423,33.45046483,31.8,77811.38488,0.004641226516,4.641226516
2011-04-10,0,6.225581916,12.51602385,-0.06392031875,100,0.6599596058,33.67256859,28.6,69981.30841,0.004174184854,4.174184854
2011-04-11,4.374266912,7.088446429,12.89849781,1.279745001,101,0.6613148818,33.89244623,26.4,64598.13084,0.003853093711,3.853093711
2011-04-12,0.92018727,6.378657664,11.91026705,0.8479880636,102,0.6309058571,34.11004037,24.9,60927.7825,0.003634167932,3.634167932
2011-04-13,9.120561849,6.215434525,12.69950621,-0.2685776933,103,0.6827637801,34.32529539,24.5,59949.02294,0.003575787724,3.575787724
2011-04-14,4.675107566,3.989350777,8.494167028,-0.514482077,104,0.5195186319,34.5381575,22.2,54321.15548,0.00324010153,3.24010153
2011-04-15,7.864792843,5.280247286,10.54225099,0.01933466222,105,0.5983748721,34.74857468,22.1,54076.46559,0.003225506478,3.225506478
2011-04-16,20.34780472,8.560067986,12.19847017,4.92266525,106,0.5716665577,34.95649672,21.5,52608.32625,0.003137936166,3.137936166
2011-04-17,3.109964101,11.59394073,15.07518696,8.113844815,107,0.6271972823,35.16187517,22,53831.7757,0.003210911426,3.210911426
2011-04-18,17.46692762,10.7690724,14.80456997,6.734119381,108,0.6601496474,35.36466338,24,58725.57349,0.003502812465,3.502812465
2011-04-19,2.224370511,8.314434697,11.60515558,5.024517933,109,0.5479778763,35.56481641,23.1,56523.36449,0.003371456997,3.371456997
2011-04-20,0,10.80967364,16.5696419,5.050310644,110,0.7986926856,35.7622911,21.9,53587.08581,0.003196316374,3.196316374
2011-04-21,7.220007953,7.17596464,11.73049013,2.622318727,111,0.6233754717,35.95704599,21.4,52363.63636,0.003123341114,3.123341114
2011-04-22,0,7.229689433,12.85307978,1.60637454,112,0.6978992597,36.14904132,19.5,47714.52846,0.002846035127,2.846035127
2011-04-23,0,8.185223203,13.71832285,2.653242965,113,0.7224294496,36.33823901,18.2,44533.5599,0.002656299452,2.656299452
2011-04-24,7.386983917,7.995884958,11.87808343,4.115003961,114,0.6037828641,36.52460263,18,44044.18012,0.002627109348,2.627109348
2011-04-25,9.035071563,9.327554475,13.51294414,5.144087577,115,0.6625725166,36.70809736,19.6,47959.21835,0.002860630179,2.860630179
2011-04-26,1.722494019,6.303721265,11.59940255,1.008099605,116,0.6655487322,36.88868999,18.8,46001.69924,0.002743869764,2.743869764
2011-04-27,0,6.758960466,12.98976478,0.5291991945,117,0.7390715803,37.06634886,17.7,43310.11045,0.002583324193,2.583324193
2011-04-28,0,9.275566242,16.88899162,1.663609536,118,0.9049223806,37.24104383,16.9,41352.59133,0.002466563777,2.466563777
2011-04-29,0,5.27916757,10.60729085,-0.04789642058,119,0.6482583334,37.41274626,16,39150.38233,0.00233520831,2.33520831
2011-04-30,0,5.441518223,11.53856155,-0.6540119611,120,0.7014767983,37.58142897,15.2,37192.86321,0.002218447894,2.218447894
2011-05-01,0,9.469674179,17.33567683,1.605258959,121,0.9389903248,37.74706618,14.5,35480.03398,0.002116282531,2.116282531
2011-05-02,0,13.08463808,21.71816348,4.452581594,122,1.118949659,37.90963353,13.8,33767.20476,0.002014117167,2.014117167
2011-05-03,0,11.8439647,19.74775644,3.940836688,123,1.03195426,38.06910796,13.2,32299.06542,0.001926546856,1.926546856
2011-05-04,0,12.5438966,20.77747364,4.311274927,124,1.082551759,38.22546773,12.6,30830.92608,0.001838976544,1.838976544
2011-05-05,0,17.95050227,27.71950226,8.183047808,125,1.394835627,38.37869236,12,29362.78675,0.001751406232,1.751406232
2011-05-06,0,15.10143478,23.36962161,6.833717038,126,1.185609616,38.52876258,11.6,28384.02719,0.001693026025,1.693026025
2011-05-07,0,13.50531933,20.70769676,6.304000021,127,1.056867872,38.6756603,11.2,27405.26763,0.001634645817,1.634645817
2011-05-08,0,9.792327235,15.42718714,4.158876509,128,0.82697816,38.81936858,11,26915.88785,0.001605455713,1.605455713
2011-05-09,0.2533665396,6.512920606,11.10113141,1.925844632,129,0.6599215457,38.95987155,10.6,25937.12829,0.001547075505,1.547075505
2011-05-10,0,8.633267581,15.19859764,2.068330713,130,0.8613122325,39.0971544,10.2,24958.36873,0.001488695297,1.488695297
2011-05-11,0,12.45665006,20.51364499,4.401577727,131,1.095862185,39.23120333,9.82,24028.54715,0.0014332341,1.4332341
2011-05-12,0.004338645395,11.39515199,16.94325832,5.848968109,132,0.88037065,39.3620055,9.51,23270.0085,0.001387989439,1.387989439
2011-05-13,0,10.2665501,16.67118755,3.862458161,133,0.9123302358,39.48954901,9.23,22584.87681,0.001347123294,1.347123294
2011-05-14,0,10.17382148,17.46252997,2.88601989,134,0.9730903557,39.61382281,8.98,21973.15208,0.001310635664,1.310635664
2011-05-15,6.391442022,5.716749315,10.21010375,1.224394441,135,0.6442471742,39.73481672,10.4,25447.74851,0.001517885401,1.517885401
2011-05-16,18.87984422,2.966900592,5.487641335,0.4472031894,136,0.4273556677,39.85252137,9.66,23637.04333,0.001409882017,1.409882017
2011-05-17,5.093004077,4.78515943,8.150358514,1.42090036,137,0.5385695737,39.96692812,9.57,23416.82243,0.00139674647,1.39674647
2011-05-18,4.44841833,6.15872943,8.865797028,3.452721057,138,0.5138306853,40.07802908,9.08,22217.84197,0.001325230716,1.325230716
2011-05-19,0,8.671135781,13.75072102,3.592171351,139,0.7798104822,40.18581705,8.45,20676.29567,0.001233281889,1.233281889
2011-05-20,0,12.88015197,20.52002012,5.241326617,140,1.111293557,40.29028547,8.07,19746.47409,0.001177820691,1.177820691
2011-05-21,0,13.09457038,19.76311118,6.42742236,141,1.048110169,40.3914284,7.77,19012.40442,0.001134035535,1.134035535
2011-05-22,0,12.02403643,18.67845376,5.370617523,142,1.01318234,40.48924049,7.54,18449.61767,0.001100466916,1.100466916
2011-05-23,0,9.192298927,14.75775705,3.627251081,143,0.8405759969,40.58371692,7.31,17886.83093,0.001066898296,1.066898296
2011-05-24,0,8.464131853,14.59846598,2.330207232,144,0.86061388,40.67485342,7.09,17348.51317,0.001034789182,1.034789182
2011-05-25,8.484665474,9.967036122,17.51123852,2.424816673,145,1.011143639,40.76264617,7.57,18523.02464,0.001104845432,1.104845432
2011-05-26,12.34497223,7.049422775,10.92201203,3.177968218,146,0.6496645708,40.84709183,7.37,18033.64486,0.001075655328,1.075655328
2011-05-27,10.89937054,7.563354933,11.24571299,3.882466119,147,0.6478757557,40.92818749,8.16,19966.69499,0.001190956238,1.190956238
2011-05-28,1.391047776,8.917044396,15.23643806,2.598649426,148,0.8957740245,41.00593064,8.04,19673.06712,0.001173442176,1.173442176
2011-05-29,5.191462065,4.988825107,7.980988054,1.997780878,149,0.5266845769,41.08031915,7.71,18865.59048,0.001125278504,1.125278504
2011-05-30,0,7.899944438,13.37527902,2.425565781,150,0.8049066094,41.15135125,7.34,17960.23789,0.001071276812,1.071276812
2011-05-31,17.15666487,7.837147853,12.13976517,3.535151367,151,0.7129530897,41.21902549,9.54,23343.41546,0.001392367955,1.392367955
2011-06-01,8.182473935,5.809996276,8.93307573,2.688007963,152,0.5602310386,41.28334075,10.2,24958.36873,0.001488695297,1.488695297
2011-06-02,5.147011951,5.595470326,8.411482002,2.781382454,153,0.5278776278,41.34429617,9.75,23857.26423,0.001423017564,1.423017564
2011-06-03,0,8.332741247,13.27327863,3.393382501,154,0.7821844422,41.4018912,9.74,23832.79524,0.001421558059,1.421558059
2011-06-04,4.78418738,7.392593923,10.24984867,4.536294867,155,0.5741727717,41.45612553,9.78,23930.6712,0.001427396079,1.427396079
2011-06-05,6.816780959,10.81196067,14.19054952,7.433976316,156,0.7100027554,41.50699908,10.8,26426.50807,0.001576265609,1.576265609
2011-06-06,6.01328285,11.00997679,14.05905168,7.961900147,157,0.6799115604,41.554512,11.7,28628.71708,0.001707621076,1.707621076
2011-06-07,0.0255657365,11.16839885,14.86121517,7.475673373,158,0.7532218285,41.59866466,11.1,27160.57774,0.001620050765,1.620050765
2011-06-08,0,13.75957417,20.14173657,7.378864387,159,1.079787373,41.63945762,10.7,26181.81818,0.001561670557,1.561670557
2011-06-09,0,15.27578574,22.36147421,8.191490162,160,1.193487864,41.67689161,10.2,24958.36873,0.001488695297,1.488695297
2011-06-10,0,16.14655457,23.82019892,8.473848825,161,1.275781655,41.71096757,9.71,23759.38828,0.001417179543,1.417179543
2011-06-11,0,14.07395315,20.39050619,7.758247056,162,1.087612704,41.74168657,9.34,22854.03568,0.001363177851,1.363177851
2011-06-12,0,12.93898879,18.56826303,7.310378475,163,0.9908328671,41.76904986,8.96,21924.2141,0.001307716653,1.307716653
2011-06-13,0,15.82933115,22.76359778,8.896214989,164,1.203780976,41.79305881,8.55,20920.98556,0.001247876941,1.247876941
2011-06-14,0,16.88135509,23.2948406,10.46838259,165,1.194527136,41.81371495,8.13,19893.28802,0.001186577722,1.186577722
2011-06-15,0,18.2445507,26.03401221,10.45643789,166,1.36872381,41.83101995,7.78,19036.87341,0.001135495041,1.135495041
2011-06-16,0,17.37543116,25.73015559,9.021705183,167,1.383817031,41.84497558,7.5,18351.74172,0.001094628895,1.094628895
2011-06-17,0,15.58990127,23.12264537,8.057959997,168,1.247602991,41.85558375,7.21,17642.14104,0.001052303245,1.052303245
2011-06-18,0,16.90860635,24.53131505,9.286410151,169,1.30483659,41.86284648,6.96,17030.41631,0.001015815615,1.015815615
2011-06-19,0,17.14756263,24.32145799,9.974999736,170,1.274636913,41.8667659,6.67,16320.81563,0.0009734899641,0.9734899641
2011-06-20,0,17.99171347,25.19448297,10.7893385,171,1.308110852,41.86734425,6.44,15758.02889,0.0009399213447,0.9399213447
2011-06-21,0,21.68726337,30.52393644,12.85119544,172,1.598393142,41.86458388,6.29,15390.99405,0.0009180287668,0.9180287668
2011-06-22,0,23.87587731,31.47601994,16.27618763,173,1.564283679,41.85848724,6.19,15146.30416,0.0009034337148,0.9034337148
2011-06-23,0,19.86976204,28.88721911,10.85377321,174,1.539734172,41.84905687,5.99,14656.92438,0.0008742436109,0.8742436109
2011-06-24,0,16.24876109,23.59348207,8.905055802,175,1.255654059,41.83629542,5.83,14265.42056,0.0008508915278,0.8508915278
2011-06-25,0,16.70928313,24.47316694,8.946776713,176,1.307932063,41.82020564,5.66,13849.44775,0.0008260799396,0.8260799396
2011-06-26,0,17.17059813,24.59934694,9.742864894,177,1.295905643,41.80079036,5.47,13384.53696,0.0007983493409,0.7983493409
2011-06-27,0,17.86666212,25.35349065,10.37996807,178,1.32617393,41.77805253,5.3,12968.56415,0.0007735377526,0.7735377526
2011-06-28,6.51089655,17.36310101,24.95192057,9.77527865,179,1.315467375,41.75199519,5.88,14387.76551,0.0008581890538,0.8581890538
2011-06-29,14.44494426,10.72468978,13.1915895,8.257880701,180,0.6080049427,41.72262147,5.7,13947.3237,0.0008319179603,0.8319179603
2011-06-30,0.3153665352,13.27900059,18.61923085,7.940238936,181,0.9738481048,41.68993461,4.99,12210.02549,0.0007282930916,0.7282930916
2011-07-01,0,16.08639557,23.31054554,8.863454564,182,1.233955454,41.65393795,4.67,11427.01784,0.0006815889254,0.6815889254
2011-07-02,0,19.52412063,27.93636646,11.11202409,183,1.465320274,41.61463495,4.45,10888.70008,0.0006494798111,0.6494798111
2011-07-03,0,20.59233911,28.36272832,12.82349384,184,1.447066342,41.57202916,4.26,10423.78929,0.0006217492125,0.6217492125
2011-07-04,0,20.01651101,27.7840562,12.24911586,185,1.423591834,41.52612425,4.13,10105.69244,0.0006027756449,0.6027756449
2011-07-05,0,20.92079397,29.36762523,12.4755656,186,1.518168353,41.47692404,4.04,9885.471538,0.0005896400982,0.5896400982
2011-07-06,0,24.40783311,32.13736626,16.67938982,187,1.581079763,41.42443244,3.97,9714.188615,0.0005794235618,0.5794235618
2011-07-07,0,24.53218479,31.48445739,17.58142249,188,1.501843611,41.36865353,3.87,9469.498726,0.0005648285099,0.5648285099
2011-07-08,0,21.77888233,29.101924,14.45691254,189,1.439087233,41.3095915,3.77,9224.808836,0.000550233458,0.550233458
2011-07-09,0,21.51713712,29.38861709,13.64718351,190,1.479881259,41.24725072,3.65,8931.180969,0.0005327193957,0.5327193957
2011-07-10,0,19.45740308,26.86363374,12.05164153,191,1.358159408,41.18163572,3.56,8710.960068,0.0005195838489,0.5195838489
2011-07-11,0,17.29291658,24.97147003,9.61540601,192,1.300360585,41.11275119,3.49,8539.677145,0.0005093673126,0.5093673126
2011-07-12,0,16.53401651,22.93951012,10.12912767,193,1.159971232,41.04060204,3.45,8441.801189,0.0005035292918,0.5035292918
2011-07-13,0,15.98500835,22.45183224,9.519712744,194,1.144726483,40.96519337,3.41,8343.925234,0.000497691271,0.497691271
2011-07-14,0,13.83270197,19.77359714,7.893215349,195,1.025320365,40.88653048,3.35,8197.1113,0.0004889342398,0.4889342398
2011-07-15,0,14.67558238,20.92888808,8.423609821,196,1.07780648,40.80461892,3.27,8001.359388,0.0004772581983,0.4772581983
2011-07-16,0,15.77569356,22.43186043,9.121374347,197,1.147233564,40.71946452,3.18,7781.138488,0.0004641226516,0.4641226516
2011-07-17,0.7425338739,14.80548658,20.29119993,9.320378387,198,1.009244502,40.63107334,3.25,7952.42141,0.0004743391879,0.4743391879
2011-07-18,0,14.45537102,19.39868839,9.513625533,199,0.9455782336,40.53945176,3.27,8001.359388,0.0004772581983,0.4772581983
2011-07-19,10.5081557,13.68998442,16.85100354,10.53055367,200,0.7364357982,40.44460647,3.17,7756.669499,0.0004626631464,0.4626631464
2011-07-20,0,17.74758616,24.6335537,10.8621039,201,1.224148567,40.3465445,2.95,7218.351742,0.0004305540321,0.4305540321
2011-07-21,0,19.2515274,26.88487245,11.61970907,202,1.33998384,40.24527325,2.66,6508.751062,0.0003882283815,0.3882283815
2011-07-22,0,20.43373834,28.32977294,12.53868491,203,1.402706005,40.14080051,2.55,6239.592184,0.0003721738244,0.3721738244
2011-07-23,0,20.46155509,28.07953411,12.84410395,204,1.375109901,40.03313448,2.51,6141.716228,0.0003663358036,0.3663358036
2011-07-24,0,22.62955865,29.53230689,15.72773295,205,1.379284062,39.92228382,2.49,6092.77825,0.0003634167932,0.3634167932
2011-07-25,0.01262151454,18.8851839,25.41686379,12.35495596,206,1.213933827,39.80825765,2.37,5799.150382,0.0003459027309,0.3459027309
2011-07-26,0,17.79235168,25.1679206,10.41778075,207,1.247887252,39.69106563,2.35,5750.212404,0.0003429837205,0.3429837205
2011-07-27,0,19.34983761,27.22422313,11.47592038,208,1.341762231,39.57071793,2.24,5481.053526,0.0003269291634,0.3269291634
2011-07-28,0,22.57239566,30.35494076,14.79031869,209,1.445100686,39.44722531,2.13,5211.894647,0.0003108746062,0.3108746062
2011-07-29,0,24.04356226,31.0187846,17.06941498,210,1.413363606,39.32059914,2.04,4991.673747,0.0002977390595,0.2977390595
2011-07-30,0,23.73500062,30.2005219,17.27046269,211,1.34625402,39.19085145,2.02,4942.735769,0.0002948200491,0.2948200491
2011-07-31,0,22.6118975,28.65853721,16.56686001,212,1.262380553,39.05799492,2,4893.797791,0.0002919010387,0.2919010387
2011-08-01,0,21.52218446,28.0265495,15.01875703,213,1.269588266,38.92204299,2,4893.797791,0.0002919010387,0.2919010387
2011-08-02,0,20.72264666,27.30860142,14.13767333,214,1.247078101,38.78300984,1.93,4722.514868,0.0002816845024,0.2816845024
2011-08-03,0,20.22620453,28.17402365,12.27939849,215,1.34735895,38.64091044,1.87,4575.700935,0.0002729274712,0.2729274712
2011-08-04,0,19.38807264,27.23446203,11.54283275,216,1.304302814,38.49576061,1.84,4502.293968,0.0002685489556,0.2685489556
2011-08-05,0,17.9256105,23.84365315,12.00864131,217,1.084001223,38.34757704,1.84,4502.293968,0.0002685489556,0.2685489556
2011-08-06,0,20.93900041,28.7123345,13.16666576,218,1.341847391,38.19637736,1.77,4331.011045,0.0002583324193,0.2583324193
2011-08-07,0,20.98684237,27.7879521,14.18725888,219,1.251578751,38.04218013,1.68,4110.790144,0.0002451968725,0.2451968725
2011-08-08,0,19.40710069,26.14353732,12.67225075,220,1.189941336,37.88500493,1.61,3939.507222,0.0002349803362,0.2349803362
2011-08-09,0,19.35005292,26.8791348,11.82237862,221,1.250779518,37.72487238,1.58,3866.100255,0.0002306018206,0.2306018206
2011-08-10,0,21.09790131,29.7788246,12.41799227,222,1.400185969,37.56180415,1.53,3743.75531,0.0002233042946,0.2233042946
2011-08-11,0,20.67577038,28.90545813,12.4470196,223,1.3425565,37.39582308,1.55,3792.693288,0.000226223305,0.226223305
2011-08-12,0,20.19031582,27.65511623,12.72590821,224,1.256830228,37.22695313,1.51,3694.817332,0.0002203852842,0.2203852842
2011-08-13,0,19.91899698,27.62316325,12.21594795,225,1.2618259,37.05521948,1.49,3645.879354,0.0002174662738,0.2174662738
2011-08-14,0,19.44088542,27.52256154,11.35969342,226,1.27000549,36.88064854,1.46,3572.472387,0.0002130877583,0.2130877583
2011-08-15,0,18.88300502,26.97231032,10.79516722,227,1.245513358,36.70326801,1.49,3645.879354,0.0002174662738,0.2174662738
2011-08-16,0,18.98526338,26.82628694,11.14470916,228,1.223669959,36.52310687,1.46,3572.472387,0.0002130877583,0.2130877583
2011-08-17,0,21.37759509,29.1061635,13.65035855,229,1.287356063,36.34019549,1.42,3474.596432,0.0002072497375,0.2072497375
2011-08-18,0,21.77929941,29.16077639,14.39841028,230,1.264553105,36.15456559,1.39,3401.189465,0.0002028712219,0.2028712219
2011-08-19,0,22.49035594,30.35776141,14.62308382,231,1.322065666,35.96625032,1.4,3425.658454,0.0002043307271,0.2043307271
2011-08-20,0,21.48210452,28.96322687,14.00249391,232,1.250207534,35.77528427,1.37,3352.251487,0.0001999522115,0.1999522115
2011-08-21,0,20.83972249,26.81228329,14.86756956,233,1.09288998,35.5817035,1.37,3352.251487,0.0001999522115,0.1999522115
2011-08-22,0,20.50463457,26.96914258,14.04209153,234,1.120868819,35.3855456,1.35,3303.313509,0.0001970332011,0.1970332011
2011-08-23,0,20.77518404,27.99519929,13.5561671,235,1.186274706,35.18684966,1.35,3303.313509,0.0001970332011,0.1970332011
2011-08-24,0,22.67603342,31.26188046,14.0912592,236,1.349611631,34.98565635,1.27,3107.561597,0.0001853571596,0.1853571596
2011-08-25,0,21.99268688,28.86476046,15.12166916,237,1.180124878,34.7820079,1.25,3058.623619,0.0001824381492,0.1824381492
2011-08-26,0,22.02336341,29.79901211,14.24818357,238,1.248868287,34.57594814,1.26,3083.092608,0.0001838976544,0.1838976544
2011-08-27,0,23.2158737,31.14996738,15.2831119,239,1.291437706,34.36752252,1.23,3009.685641,0.0001795191388,0.1795191388
2011-08-28,0,23.34716075,31.01090039,15.68446179,240,1.265508984,34.15677811,1.2,2936.278675,0.0001751406232,0.1751406232
2011-08-29,0,22.52648246,31.50216729,13.55217524,241,1.333860164,33.94376363,1.21,2960.747664,0.0001766001284,0.1766001284
2011-08-30,0,20.01784553,27.87391996,12.16369296,242,1.162822044,33.72852946,1.29,3156.499575,0.00018827617,0.18827617
2011-08-31,0,20.07898863,28.78464577,11.37374096,243,1.218220555,33.51112763,1.26,3083.092608,0.0001838976544,0.1838976544
2011-09-01,0,18.82810047,26.38253041,11.27412324,244,1.090150342,33.29161182,1.23,3009.685641,0.0001795191388,0.1795191388
2011-09-02,0,20.78462292,30.49505563,11.07526323,245,1.293299394,33.07003741,1.18,2887.340697,0.0001722216128,0.1722216128
2011-09-03,0,24.80952362,33.15908643,16.46089626,246,1.315399904,32.84646143,1.12,2740.526763,0.0001634645817,0.1634645817
2011-09-04,0,24.32094981,31.74984085,16.89340634,247,1.218091167,32.62094256,1.09,2667.119796,0.0001590860661,0.1590860661
2011-09-05,0,22.48882997,29.58974878,15.38951361,248,1.131146057,32.39354116,1.07,2618.181818,0.0001561670557,0.1561670557
2011-09-06,0,20.82023225,27.68941822,13.95192448,249,1.058938735,32.16431922,1.06,2593.712829,0.0001547075505,0.1547075505
2011-09-07,0,23.77604045,31.8691241,15.6839398,250,1.228497104,31.93334037,1.01,2471.367884,0.0001474100246,0.1474100246
2011-09-08,0,24.12124842,31.44038227,16.80312743,251,1.169392489,31.70066986,0.98,2397.960918,0.000143031509,0.143031509
2011-09-09,0,24.48290529,32.61334598,16.35359729,252,1.233946352,31.46637455,0.96,2349.02294,0.0001401124986,0.1401124986
2011-09-10,0,26.30074228,34.19765714,18.405219,253,1.258860431,31.23052285,0.92,2251.146984,0.0001342744778,0.1342744778
2011-09-11,0,24.79821641,32.68588767,16.91160173,254,1.20603611,30.99318476,0.91,2226.677995,0.0001328149726,0.1328149726
2011-09-12,0,19.4592319,25.24424292,13.67561343,255,0.8964176461,30.75443178,0.97,2373.491929,0.0001415720038,0.1415720038
2011-09-13,0,19.66429951,25.45482465,13.87433466,256,0.8947729732,30.51433692,0.99,2422.429907,0.0001444910142,0.1444910142
2011-09-14,0,21.83842769,28.73168534,14.94622733,257,1.024731184,30.27297465,0.94,2300.084962,0.0001371934882,0.1371934882
2011-09-15,0,19.57451941,27.93608729,11.21434229,258,1.055615285,30.03042088,0.93,2275.615973,0.000135733983,0.135733983
2011-09-16,0,16.56837139,23.27912295,9.858617517,259,0.8625700756,29.7867529,0.93,2275.615973,0.000135733983,0.135733983
2011-09-17,0,15.50554605,22.30547842,8.705645491,260,0.8345489209,29.54204933,0.92,2251.146984,0.0001342744778,0.1342744778
2011-09-18,0,16.95001293,25.00609973,8.894908333,261,0.9398547598,29.29639012,0.88,2153.271028,0.000128436457,0.128436457
2011-09-19,0,20.70915706,29.80015926,11.61919531,262,1.097095142,29.04985647,0.86,2104.33305,0.0001255174466,0.1255174466
2011-09-20,0,22.755001,31.32606749,14.18487236,263,1.112303878,28.80253078,0.84,2055.395072,0.0001225984363,0.1225984363
2011-09-21,0,23.91964273,32.55714853,15.28268091,264,1.138794237,28.5544966,0.79,1933.050127,0.0001153009103,0.1153009103
2011-09-22,0,24.24718834,32.33466911,16.16117514,265,1.100887011,28.3058386,0.78,1908.581138,0.0001138414051,0.1138414051
2011-09-23,0,23.90814847,32.0322903,15.78554957,266,1.084844695,28.05664247,0.76,1859.643161,0.0001109223947,0.1109223947
2011-09-24,0,24.01500113,31.63115218,16.39924247,267,1.043737253,27.8069949,0.74,1810.705183,0.0001080033843,0.1080033843
2011-09-25,4.812023904,17.3519851,24.15028286,10.55415549,268,0.8215178037,27.5569835,0.98,2397.960918,0.000143031509,0.143031509
2011-09-26,1.940904359,12.57357418,17.70591626,7.442246997,269,0.6111449506,27.30669674,0.98,2397.960918,0.000143031509,0.143031509
2011-09-27,0,16.02045555,23.63484876,8.406999947,270,0.8212847359,27.05622389,0.97,2373.491929,0.0001415720038,0.1415720038
2011-09-28,0,18.65267897,26.36983619,10.93653379,271,0.8829033051,26.80565494,0.96,2349.02294,0.0001401124986,0.1401124986
2011-09-29,0,21.65384575,30.85772905,12.45043006,272,1.033855482,26.55508056,0.93,2275.615973,0.000135733983,0.135733983
2011-09-30,0,22.71895781,30.13271282,15.30710701,273,0.9438954583,26.30459199,0.87,2128.802039,0.0001269769518,0.1269769518
2011-10-01,0.2707370547,16.09803646,21.98853013,10.20802797,274,0.6972096236,26.054281,0.99,2422.429907,0.0001444910142,0.1444910142
2011-10-02,3.44976085,11.75660621,14.17636292,9.337378228,275,0.385878512,25.80423983,1.36,3327.782498,0.0001984927063,0.1984927063
2011-10-03,21.9763508,12.13908059,15.96494017,8.315143293,276,0.4866981248,25.55456107,3.54,8662.02209,0.0005166648385,0.5166648385
2011-10-04,28.36555001,9.240821295,10.40453364,8.078517959,277,0.2400303557,25.30533761,3.68,9004.587935,0.0005370979112,0.5370979112
2011-10-05,57.93556642,7.726884901,9.866542113,5.587788873,278,0.3043038884,25.0566626,7.85,19208.15633,0.001145711577,1.145711577
2011-10-06,22.95846638,5.870717491,7.601717151,4.139808855,279,0.2513042353,24.80862932,4.46,10913.16907,0.0006509393163,0.6509393163
2011-10-07,2.268410428,8.484590432,13.04008004,3.929705064,280,0.4481764959,24.56133113,3.23,7903.483432,0.0004714201775,0.4714201775
